datetime,mean,std
2020-01-01,655.545,32.77689045388669
2020-01-02,667.0195833333333,46.280584667980825
2020-01-03,686.69125,43.48816663760377
2020-01-04,642.6245833333334,52.30656929223317
2020-01-05,723.4758333333333,56.007391275939874
2020-01-06,624.5254166666667,49.68430335446847
2020-01-07,619.1091666666667,20.764672322641314
2020-01-08,663.4045833333333,54.31331800638151
2020-01-09,685.1470833333333,33.79810407329493
2020-01-10,736.0749999999999,41.41641378046608
2020-01-11,665.4608333333333,31.014423421126715
2020-01-12,670.4416666666667,44.45853531459223
2020-01-13,668.69375,28.992872409326377
2020-01-14,681.1083333333333,57.00506496693122
2020-01-15,683.0762500000001,19.749013582961563
2020-01-16,746.5629166666666,31.024303723983365
2020-01-17,675.5483333333333,68.45767017505854
2020-01-18,662.3666666666667,36.47401715654902
2020-01-19,693.8079166666666,15.31054651543993
2020-01-20,746.27625,19.18560710816042
2020-01-21,734.8937500000001,33.01901149502661
2020-01-22,643.5720833333334,34.187067218997186
2020-01-23,680.9716666666667,51.93092692235031
2020-01-24,690.2308333333334,38.47772420693467
2020-01-25,663.0616666666666,61.59023014468579
2020-01-26,649.32875,39.6095552056187
2020-01-27,705.8279166666666,50.8965755215303
2020-01-28,677.85,51.647762862447834
2020-01-29,763.2354166666668,36.99124055880949
2020-01-30,692.6220833333333,43.202734613444456
2020-01-31,633.43,88.22269820324523
2020-02-01,600.3629166666666,98.38414959292568
2020-02-02,602.5604166666667,51.5978311373618
2020-02-03,706.5570833333333,67.20643198250329
2020-02-04,745.1545833333333,62.69136241587009
2020-02-05,676.49375,76.63155331576512
2020-02-06,640.66375,45.03753727266795
2020-02-07,688.20125,62.84188642676085
2020-02-08,609.5533333333334,102.41764456791893
2020-02-09,712.4725,60.25334652441559
2020-02-10,668.9499999999999,45.83016189291106
2020-02-11,680.6904166666667,128.00677310474012
2020-02-12,657.4208333333333,49.8112840294914
2020-02-13,716.4816666666667,78.40828758695629
2020-02-14,553.2416666666667,69.47897621749965
2020-02-15,608.0866666666667,76.64657436780087
2020-02-16,569.1029166666666,79.59670478645657
2020-02-17,641.5004166666666,52.814651251100415
2020-02-18,726.61875,46.19681734873285
2020-02-19,766.9274999999999,62.07572011874582
2020-02-20,692.9995833333334,88.34509407796753
2020-02-21,658.12125,39.712429476063335
2020-02-22,636.5649999999999,45.57260618817642
2020-02-23,695.30875,102.05737083546602
2020-02-24,581.8783333333333,60.89694150002912
2020-02-25,644.2145833333333,49.12710010815039
2020-02-26,634.3491666666666,85.41382221492206
2020-02-27,617.9250000000001,73.11157857507341
2020-02-28,620.5341666666667,40.25249264943418
2020-02-29,558.5129166666667,69.06493721124158
2020-03-01,690.7487500000001,67.25691445381526
2020-03-02,667.385,113.57195325086813
2020-03-03,587.2029166666666,77.65556316918435
2020-03-04,565.0825,79.92282855300508
2020-03-05,645.0958333333333,71.94420778671466
2020-03-06,646.49375,59.94282760246014
2020-03-07,657.6458333333334,76.4509753636798
2020-03-08,687.6,36.19362723151573
2020-03-09,723.8179166666667,110.01182118217498
2020-03-10,646.5904166666667,57.29677102057368
2020-03-11,573.3695833333334,67.99328006944101
2020-03-12,648.1704166666667,52.02001006963503
2020-03-13,749.8104166666667,68.63743486637775
2020-03-14,714.1354166666666,55.388872998037705
2020-03-15,719.68,69.26077715542846
2020-03-16,781.1154166666666,43.74030098494549
2020-03-17,738.6158333333333,93.52545633079826
2020-03-18,752.0949999999999,43.33158743417115
2020-03-19,773.4250000000001,59.750458903094916
2020-03-20,765.195,50.46223676305328
2020-03-21,695.085,92.47916146001663
2020-03-22,649.7220833333333,117.1950689339254
2020-03-23,660.3225,109.64083927513748
2020-03-24,527.7591666666666,98.84140185678514
2020-03-25,590.9266666666666,119.82346970753942
2020-03-26,650.2495833333334,121.69771268898978
2020-03-27,648.89625,96.11330640413311
2020-03-28,604.7716666666666,101.86191542717404
2020-03-29,636.3383333333333,101.74886153264036
2020-03-30,634.9520833333333,138.5248884553168
2020-03-31,516.0383333333333,100.63569803424909
2020-04-01,593.9954166666666,69.53470431494384
2020-04-02,691.5620833333334,56.94121766685404
2020-04-03,680.3354166666667,89.73175740380519
2020-04-04,664.44375,123.35287426596072
2020-04-05,666.5279166666667,122.70169312389704
2020-04-06,676.5370833333333,93.31672833300239
2020-04-07,535.6408333333333,106.65922980981615
2020-04-08,664.9766666666667,38.17345830338897
2020-04-09,761.35,51.89585130440299
2020-04-10,640.8295833333333,105.16260587172553
2020-04-11,581.5895833333333,109.36647672049065
2020-04-12,657.7008333333333,99.18366984787744
2020-04-13,703.1983333333333,116.7302009900968
2020-04-14,600.6533333333333,152.13295219947435
2020-04-15,629.2524999999999,87.3866329072678
2020-04-16,661.80625,46.73712515693264
2020-04-17,669.3970833333334,132.33665897442964
2020-04-18,645.42,46.87135975430402
2020-04-19,658.375,112.38607847408232
2020-04-20,715.3916666666668,94.59848498955392
2020-04-21,707.16,118.8823081509791
2020-04-22,646.7679166666667,125.64848139981524
2020-04-23,580.35,87.6226015115517
2020-04-24,671.1029166666666,88.95042783968114
2020-04-25,683.375,102.44107655241335
2020-04-26,597.6841666666667,101.9524645805974
2020-04-27,572.4745833333333,134.72806092206196
2020-04-28,571.2520833333333,94.12557615640587
2020-04-29,689.6933333333333,75.06221701487641
2020-04-30,615.6229166666667,136.82881814052146
2020-05-01,644.86625,58.0508311600236
2020-05-02,644.2233333333334,88.40215818075089
2020-05-03,533.67375,132.36851463975407
2020-05-04,558.6304166666666,49.58033257330687
2020-05-05,651.2058333333333,75.81285424544166
2020-05-06,596.3120833333334,102.58142085273855
2020-05-07,592.18625,53.548945900598426
2020-05-08,666.0333333333333,83.43746550126849
2020-05-09,629.7029166666667,82.30036914065694
2020-05-10,663.0241666666667,103.92268070297628
2020-05-11,619.9633333333334,44.342408071993425
2020-05-12,630.4091666666667,103.32678763396083
2020-05-13,582.0566666666667,109.38144734454929
2020-05-14,637.9812499999999,87.89359170944692
2020-05-15,629.6041666666666,116.38282687140618
2020-05-16,682.6779166666666,114.70386870315673
2020-05-17,680.5895833333333,111.71066694149886
2020-05-18,656.42875,70.47375893458194
2020-05-19,629.5441666666667,74.67087261219503
2020-05-20,563.5204166666666,72.64715389734167
2020-05-21,487.2404166666667,97.2736581921319
2020-05-22,536.145,103.3801299973107
2020-05-23,499.17,85.56898981167953
2020-05-24,587.6325,110.08389833095087
2020-05-25,638.5920833333333,115.17784841294892
2020-05-26,663.1570833333334,82.36407772699732
2020-05-27,686.88875,36.08390539845081
2020-05-28,707.7491666666666,61.37870909126503
2020-05-29,712.0775,47.58285444313445
2020-05-30,675.8675,49.990591310417784
2020-05-31,595.2195833333334,82.65745619746744
2020-06-01,656.74375,75.53997201669209
2020-06-02,718.7416666666667,55.35570664322706
2020-06-03,687.8991666666667,50.591547491020975
2020-06-04,690.44125,82.10017837784471
2020-06-05,720.7712499999999,74.48295371440197
2020-06-06,564.6595833333333,74.00442574774581
2020-06-07,521.9670833333333,82.68168344972005
2020-06-08,542.5529166666666,88.50383152988923
2020-06-09,550.8037499999999,79.96752279968034
2020-06-10,616.1016666666667,79.44248943440927
2020-06-11,693.2533333333334,52.12374562491664
2020-06-12,695.7741666666667,53.323622868266305
2020-06-13,578.9016666666666,94.22753846831137
2020-06-14,513.97625,127.24113215235494
2020-06-15,650.3708333333333,85.71199930792835
2020-06-16,644.0954166666667,111.11923220143416
2020-06-17,573.9416666666667,143.10005164118613
2020-06-18,685.8558333333334,76.25520144292749
2020-06-19,710.6550000000001,50.25695798679978
2020-06-20,692.565,83.15279921560852
2020-06-21,608.39,128.71607487192415
2020-06-22,717.7316666666667,46.80998441123126
2020-06-23,741.8575000000001,56.61998558275431
2020-06-24,730.1795833333334,55.05579205632481
2020-06-25,679.0995833333333,60.297800268418925
2020-06-26,719.7166666666667,48.3570643790782
2020-06-27,674.8379166666667,51.58072465893233
2020-06-28,622.6879166666666,76.02777369969402
2020-06-29,632.6591666666667,64.79342585523607
2020-06-30,569.2979166666667,73.43650016402312
2020-07-01,576.3916666666667,75.7736969774023
2020-07-02,613.51625,93.63263634905252
2020-07-03,666.12875,83.83565902679202
2020-07-04,673.3270833333333,56.489140355290466
2020-07-05,669.71125,66.01113755252405
2020-07-06,652.9150000000001,48.72635426542811
2020-07-07,610.2675,101.26228192819065
2020-07-08,607.1108333333333,67.08753035930108
2020-07-09,681.1791666666667,57.43156963360585
2020-07-10,640.7616666666667,95.26867981463371
2020-07-11,696.2570833333333,73.55205459129915
2020-07-12,632.7779166666667,78.29181327511708
2020-07-13,634.5954166666667,57.23849107627148
2020-07-14,624.2341666666667,50.747282464544135
2020-07-15,630.7358333333333,55.85750861648396
2020-07-16,654.8433333333334,48.79730148157844
2020-07-17,589.7829166666667,64.8664796183646
2020-07-18,602.80375,38.90330787461341
