datetime,mean,std
2020-01-01,101.56875000000001,8.13109988415386
2020-01-02,92.325,10.812797972772824
2020-01-03,81.01041666666667,12.51809663235995
2020-01-04,75.1375,8.805564075949489
2020-01-05,71.83583333333333,9.39804138552592
2020-01-06,57.98208333333333,4.416977108313141
2020-01-07,61.43291666666667,6.783655215273709
2020-01-08,57.40083333333333,6.179570772111622
2020-01-09,61.36291666666667,9.96007310919853
2020-01-10,57.25666666666667,5.896170951054419
2020-01-11,51.76291666666666,6.560418517380458
2020-01-12,48.951249999999995,7.579961174903433
2020-01-13,49.26125,5.622045359274428
2020-01-14,49.63999999999999,6.427558871257289
2020-01-15,51.24375,5.118368296805059
2020-01-16,49.196666666666665,2.483683566393073
2020-01-17,52.072916666666664,3.8687223811380993
2020-01-18,50.96625,3.885721702872443
2020-01-19,49.17208333333334,3.4173584753834856
2020-01-20,45.96333333333333,2.6925285782935595
2020-01-21,45.94166666666666,2.502902083697981
2020-01-22,43.95041666666666,3.396391280739614
2020-01-23,40.14083333333333,4.623403523912611
2020-01-24,36.85458333333333,2.492107505474146
2020-01-25,36.849583333333335,1.9730653246566168
2020-01-26,35.61375,4.3686708878201115
2020-01-27,38.58958333333333,4.74682729663277
2020-01-28,39.18958333333333,4.101778489309523
2020-01-29,37.02,2.7124607791193744
2020-01-30,39.53666666666667,2.6683713754088703
2020-01-31,40.105,2.500792917734556
2020-02-01,34.520833333333336,3.407660062484121
2020-02-02,39.697916666666664,3.039467887020999
2020-02-03,40.35208333333333,2.4161071441233846
2020-02-04,44.071666666666665,3.9600424532931533
2020-02-05,40.14333333333334,4.918452979356916
2020-02-06,31.487083333333334,2.538442657061296
2020-02-07,28.845,1.2759957748328574
2020-02-08,27.78916666666667,1.1137711757286841
2020-02-09,30.9875,1.9031398541220845
2020-02-10,33.80083333333334,3.992544047473304
2020-02-11,35.719166666666666,1.2888751977450423
2020-02-12,31.86708333333333,1.9304909922127302
2020-02-13,32.0375,1.4559898769356645
2020-02-14,31.02875,2.1371991270575728
2020-02-15,31.315833333333334,2.0364588119462743
2020-02-16,31.15041666666667,2.674103635542792
2020-02-17,33.565416666666664,4.590508145753791
2020-02-18,40.044583333333335,2.6028261883319606
2020-02-19,44.34458333333333,3.1419254400788206
2020-02-20,46.943333333333335,3.4670318926897057
2020-02-21,46.86416666666667,3.3441043730677755
2020-02-22,42.69875,3.172039958764707
2020-02-23,38.330416666666665,3.525610004778903
2020-02-24,39.41166666666667,2.2042501764953335
2020-02-25,41.73458333333333,3.5876199924385705
2020-02-26,44.93875,3.6046061263454248
2020-02-27,46.588750000000005,3.2046288701895214
2020-02-28,44.625,3.3665774130800648
2020-02-29,39.632083333333334,2.301536309524133
2020-03-01,51.43416666666667,8.162910774891552
2020-03-02,50.73,4.127883972080188
2020-03-03,41.23375,4.858538707221051
2020-03-04,46.17041666666666,6.714862476604431
2020-03-05,47.67166666666666,3.8795255947834253
2020-03-06,51.44541666666667,6.050741226003468
2020-03-07,66.98375,12.819868347862307
2020-03-08,77.92375,14.121617043907635
2020-03-09,73.69666666666667,11.435783149040732
2020-03-10,78.59375,15.916823971071837
2020-03-11,80.16541666666667,12.01617025698819
2020-03-12,90.86958333333332,23.447839518380157
2020-03-13,91.20333333333333,20.91728506505454
2020-03-14,99.52,15.409902519230096
2020-03-15,84.82708333333333,9.808036846146248
2020-03-16,76.675,7.559889003095906
2020-03-17,86.89583333333333,17.92410956290963
2020-03-18,88.11333333333334,22.259941338777086
2020-03-19,89.8875,19.108563354639216
2020-03-20,82.48916666666666,18.992812580293233
2020-03-21,83.02833333333334,14.713239724425272
2020-03-22,85.83083333333333,13.76140852139612
2020-03-23,75.41166666666668,9.7265328138916
2020-03-24,76.83916666666667,12.349726248212843
2020-03-25,74.98541666666667,14.524569582537406
2020-03-26,75.35000000000001,13.852989004103993
2020-03-27,75.08,11.394246450464072
2020-03-28,86.08166666666666,9.605835937489822
2020-03-29,89.73458333333333,12.151787121803245
2020-03-30,81.41541666666667,16.577573111092686
2020-03-31,73.93625,11.64118132825837
2020-04-01,75.3075,10.49328076934701
2020-04-02,77.02791666666667,12.917491673045054
2020-04-03,75.45333333333333,12.663249004987573
2020-04-04,88.36208333333333,9.377064052976454
2020-04-05,94.47500000000001,12.138569502425621
2020-04-06,95.47500000000001,18.28319613387017
2020-04-07,87.00416666666666,12.739764149296887
2020-04-08,90.25958333333334,13.099570347805358
2020-04-09,91.18333333333334,16.234751150773334
2020-04-10,105.56166666666667,22.409147718047535
2020-04-11,88.435,11.010074438006068
2020-04-12,107.63666666666667,13.833480076050739
2020-04-13,100.43916666666667,20.717425959944862
2020-04-14,88.53208333333333,13.31714846718701
2020-04-15,76.14416666666666,9.445489338333918
2020-04-16,78.66041666666666,15.796218446518928
2020-04-17,81.00708333333334,3.875100536330206
2020-04-18,82.05125,6.718299029354539
2020-04-19,71.03625000000001,7.012278555753349
2020-04-20,86.71333333333332,16.968729722810636
2020-04-21,71.80291666666666,4.416803368133295
2020-04-22,79.39208333333333,9.864469830468941
2020-04-23,65.20708333333333,7.8963059492985455
2020-04-24,77.03166666666667,13.11559531930252
2020-04-25,86.52791666666667,9.43951407148679
2020-04-26,67.23083333333334,11.998211068345972
2020-04-27,55.5525,6.573573741818861
2020-04-28,56.30916666666667,8.454528972386786
2020-04-29,50.182500000000005,5.72666095138991
2020-04-30,34.14083333333333,4.702208469725008
2020-05-01,42.80833333333334,6.256555286894775
2020-05-02,41.906666666666666,7.58988380885268
2020-05-03,29.93625,0.9731652190035676
