datetime,mean,std
2020-01-01,341.19041666666664,80.01684140550974
2020-01-02,314.4216666666667,33.9446710508973
2020-01-03,372.28749999999997,66.50493504081186
2020-01-04,327.63708333333335,86.6591863957617
2020-01-05,309.61833333333334,85.96314269179132
2020-01-06,346.35833333333335,59.42155242631768
2020-01-07,369.46875,52.32022323384267
2020-01-08,324.1983333333333,65.27595999771422
2020-01-09,314.06583333333333,43.95529180356136
2020-01-10,352.59625,61.724432891367
2020-01-11,323.9479166666667,83.501248049989
2020-01-12,309.16291666666666,68.7291867928768
2020-01-13,307.5516666666667,46.02483428557342
2020-01-14,336.84125,67.01071402411517
2020-01-15,353.5095833333333,42.66193777363435
2020-01-16,372.91499999999996,65.88621449794766
2020-01-17,340.0679166666667,40.32170199771771
2020-01-18,368.46625,67.31854023401823
2020-01-19,362.60375,52.7427717538869
2020-01-20,388.6095833333333,17.676156497227932
2020-01-21,352.1958333333334,56.765894224450065
2020-01-22,316.26125,38.33409565483334
2020-01-23,347.07874999999996,52.81065721765701
2020-01-24,338.40375,67.27473818878498
2020-01-25,300.14166666666665,64.91994613211796
2020-01-26,309.06875,75.19528490725071
2020-01-27,285.76958333333334,51.77374813040883
2020-01-28,307.3808333333333,62.14173329306698
2020-01-29,288.2375,49.26360057186589
2020-01-30,331.3566666666666,51.49406396069751
2020-01-31,328.2608333333333,61.68090987293901
2020-02-01,295.85291666666666,74.68049221322887
2020-02-02,286.115,77.37924494220712
2020-02-03,278.80625,54.414540481022804
2020-02-04,308.1408333333333,67.57900741172236
2020-02-05,322.1475,65.3180762816116
2020-02-06,303.31958333333336,68.28063621867867
2020-02-07,300.9841666666667,65.16986733123687
2020-02-08,268.1475,80.24610927856767
2020-02-09,240.06125,56.248475404459526
2020-02-10,280.1954166666667,47.89011961084019
2020-02-11,300.8491666666667,75.56743811737425
2020-02-12,319.59458333333333,77.68647277353213
2020-02-13,334.18583333333333,79.39095775457308
2020-02-14,328.28916666666663,79.26005528948835
2020-02-15,310.19874999999996,82.44441607439421
2020-02-16,267.21875,81.6651667700921
2020-02-17,266.47125,62.33141822844692
2020-02-18,329.6791666666667,74.76985441814197
2020-02-19,333.61333333333334,81.41431765261305
2020-02-20,330.1145833333333,93.63663589870977
2020-02-21,339.5370833333333,68.79628215935277
2020-02-22,306.32666666666665,73.20833182961734
2020-02-23,228.6475,67.071648662813
2020-02-24,248.45624999999998,53.88642967127612
2020-02-25,298.57041666666663,76.80683718881592
2020-02-26,305.27833333333336,85.64976893629415
2020-02-27,320.95416666666665,78.68488429594765
2020-02-28,333.99125,55.83372203033638
2020-02-29,269.87833333333333,75.15382380081574
2020-03-01,238.74458333333334,54.29321208106691
