datetime,mean,std
2020-01-01,306.24333333333334,65.78743739378038
2020-01-02,312.34541666666667,36.597892191522696
2020-01-03,343.71166666666664,60.760493720027064
2020-01-04,282.21166666666664,65.26706577870893
2020-01-05,387.39000000000004,100.18888591490357
2020-01-06,308.8795833333333,84.63963705432816
2020-01-07,321.8391666666667,50.28950075544482
2020-01-08,290.49,54.03354746982577
2020-01-09,320.5104166666667,61.957649173634614
2020-01-10,351.9379166666667,34.11873436400374
2020-01-11,309.6525,55.389432224693465
2020-01-12,301.22499999999997,91.61834883623617
2020-01-13,322.22499999999997,42.16454702812489
2020-01-14,365.08375,55.54330944818217
2020-01-15,346.7708333333333,38.26392874174872
2020-01-16,351.03208333333333,29.313534339465328
2020-01-17,314.0729166666667,41.52953118791982
2020-01-18,349.7608333333333,44.91369152309666
2020-01-19,367.9820833333333,46.0652260603674
2020-01-20,347.15166666666664,39.45594865236384
2020-01-21,333.28833333333336,24.66938829481954
2020-01-22,243.46916666666667,52.92877247581979
2020-01-23,289.4483333333333,36.46074907607365
2020-01-24,214.73000000000002,59.78555212991063
2020-01-25,268.84875,75.05310150950227
2020-01-26,277.09499999999997,65.008087724261
2020-01-27,230.46541666666667,65.17396072313375
2020-01-28,235.12125,82.56176240495985
2020-01-29,217.56500000000003,61.68133083772627
2020-01-30,246.67333333333332,61.04012533939683
2020-01-31,224.16375000000002,61.568532251361596
2020-02-01,157.64374999999998,18.228901994765977
2020-02-02,259.96250000000003,65.4059629810483
2020-02-03,231.98083333333332,72.11930175918152
2020-02-04,259.76458333333335,66.1641430527578
2020-02-05,241.8375,33.070206511233835
2020-02-06,215.60458333333335,27.863560273647494
2020-02-07,219.4595833333333,47.44365614615395
2020-02-08,160.77708333333334,44.1229570020126
2020-02-09,228.83833333333334,76.65505058187716
2020-02-10,195.70041666666668,39.90763057461204
2020-02-11,225.22041666666667,47.87415772710481
2020-02-12,175.38750000000002,37.839639240168346
2020-02-13,221.0725,47.99655469972276
2020-02-14,180.45624999999998,28.36371040493085
2020-02-15,173.15625,32.91784672715051
2020-02-16,182.77666666666667,44.16774129400883
2020-02-17,190.11749999999998,38.31129816896451
2020-02-18,290.2654166666667,35.66254593305889
2020-02-19,313.03208333333333,53.94077355760441
2020-02-20,294.1825,42.60164594187085
2020-02-21,348.6891666666667,28.441868543256515
2020-02-22,289.8883333333333,90.01172332664164
2020-02-23,235.58583333333334,61.442000570114715
2020-02-24,208.90125,43.7977101160899
2020-02-25,282.08666666666664,46.954915903835165
2020-02-26,290.56041666666664,69.37651698171717
2020-02-27,269.6429166666667,30.7443064335449
2020-02-28,311.77,44.85337503660025
2020-02-29,214.265,30.708856816177992
2020-03-01,285.89375,59.66488777457116
2020-03-02,258.1075,40.81098330959029
2020-03-03,235.82291666666666,26.920321478661645
2020-03-04,255.49875,21.542801947770602
2020-03-05,381.70458333333335,85.21609778415093
2020-03-06,361.2991666666667,34.488296933341275
2020-03-07,370.80791666666664,68.40549844281632
2020-03-08,330.49708333333336,57.08379161404956
2020-03-09,394.1275,65.32744008654302
2020-03-10,416.52666666666664,47.252750245854486
2020-03-11,331.2554166666667,36.30925310011768
2020-03-12,422.9841666666667,44.01062331406763
2020-03-13,461.96250000000003,64.48287627431559
2020-03-14,429.96458333333334,60.82221125894336
2020-03-15,429.22583333333336,35.80372556721931
2020-03-16,447.9370833333333,26.685869323632158
2020-03-17,411.6645833333334,93.11420659267873
2020-03-18,430.3208333333334,80.66712998579365
2020-03-19,404.8225,82.38895616419771
2020-03-20,377.4220833333333,71.02514882093686
2020-03-21,331.8525,78.3496317379875
2020-03-22,334.30041666666665,75.65239767338429
2020-03-23,307.71750000000003,48.312200299987225
